Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Payment_Mode,Status,Channel,Merchant_ID
TXN002440,CUST02440,11/18/2024,Purchase,162.6,Credit Card,Success,In-store,M152
TXN002441,CUST02441,12/1/2024,Purchase,558.17,Credit Card,Success,Online,M335
TXN002442,CUST02442,4/29/2024,Purchase,546.29,Credit Card,Success,Online,M988
TXN002443,CUST02443,7/7/2024,Purchase,764.28,Cash,Success,Online,M838
TXN002444,CUST02444,2/18/2025,Purchase,835.31,Debit Card,Success,Online,M507
TXN002445,CUST02445,12/30/2024,Purchase,446.04,UPI,Success,Online,M156
TXN002446,CUST02446,5/29/2023,Purchase,309.31,Credit Card,Success,In-store,M592
TXN002447,CUST02447,4/23/2023,Purchase,266.74,Credit Card,Success,Online,M647
TXN002448,CUST02448,8/29/2024,Purchase,202.68,Cash,Success,Online,M885
TXN002449,CUST02449,3/21/2025,Purchase,67.07,Cash,Success,In-store,M449
TXN002450,CUST02450,2/11/2024,Refund,349.02,Credit Card,Success,Online,M399
TXN002451,CUST02451,7/24/2024,Purchase,277.55,UPI,Success,Online,M852
TXN002452,CUST02452,12/10/2023,Purchase,966.75,Credit Card,Success,In-store,M655
TXN002453,CUST02453,11/3/2024,Purchase,562.13,Cash,Success,In-store,M924
TXN002454,CUST02454,7/19/2023,Purchase,353.8,Debit Card,Success,In-store,M293
TXN002455,CUST02455,3/19/2025,Purchase,584.66,Cash,Success,In-store,M306
TXN002456,CUST02456,10/12/2024,Refund,147.8,Cash,Success,Online,M113
TXN002457,CUST02457,3/9/2025,Purchase,449.6,Credit Card,Success,In-store,M686
TXN002458,CUST02458,9/23/2023,Purchase,629.97,UPI,Success,Online,M481
TXN002459,CUST02459,2/5/2024,Purchase,494.01,Debit Card,Failed,Online,M619
TXN002460,CUST02460,7/24/2023,Purchase,407.76,Credit Card,Success,Online,M605
TXN002461,CUST02461,12/9/2023,Refund,993.91,Credit Card,Success,Online,M245
TXN002462,CUST02462,2/10/2024,Refund,881.51,Credit Card,Success,Online,M343
TXN002463,CUST02463,10/13/2024,Refund,627.17,Debit Card,Failed,Online,M805
TXN002464,CUST02464,6/23/2023,Purchase,573.68,Cash,Success,In-store,M668
TXN002465,CUST02465,9/19/2024,Purchase,624.45,UPI,Success,In-store,M321
TXN002466,CUST02466,7/29/2023,Purchase,209.3,UPI,Success,Online,M507
TXN002467,CUST02467,5/9/2023,Purchase,401.19,Credit Card,Success,In-store,M647
TXN002468,CUST02468,3/28/2025,Refund,49.06,Credit Card,Failed,In-store,M824
TXN002469,CUST02469,12/1/2024,Purchase,480.79,Cash,Failed,Online,M759
TXN002470,CUST02470,8/22/2023,Purchase,547.59,Cash,Success,Online,M110
TXN002471,CUST02471,12/19/2023,Purchase,235.47,Credit Card,Success,In-store,M536
TXN002472,CUST02472,3/24/2024,Purchase,964.39,Cash,Success,In-store,M150
TXN002473,CUST02473,3/25/2025,Purchase,910.36,UPI,Success,Online,M914
TXN002474,CUST02474,5/6/2023,Refund,724.92,UPI,Success,In-store,M190
TXN002475,CUST02475,6/28/2023,Purchase,538.05,Cash,Success,Online,M985
TXN002476,CUST02476,12/29/2024,Purchase,871.27,Debit Card,Success,Online,M365
TXN002477,CUST02477,11/17/2023,Purchase,139.35,Cash,Success,Online,M443
TXN002478,CUST02478,11/28/2024,Purchase,792.6,Debit Card,Success,Online,M556
TXN002479,CUST02479,6/2/2023,Purchase,133.57,Cash,Success,Online,M708
TXN002480,CUST02480,5/19/2024,Purchase,796.27,Cash,Success,Online,M257
TXN002481,CUST02481,3/30/2025,Purchase,283.01,Cash,Success,In-store,M334
TXN002482,CUST02482,7/23/2023,Purchase,878.32,Debit Card,Success,In-store,M237
TXN002483,CUST02483,9/22/2023,Purchase,944.6,UPI,Success,In-store,M510
TXN002484,CUST02484,9/27/2023,Purchase,157.31,Debit Card,Success,Online,M597
TXN002485,CUST02485,10/3/2024,Purchase,468.05,UPI,Failed,Online,M177
TXN002486,CUST02486,11/27/2023,Refund,981.18,Credit Card,Success,Online,M374
TXN002487,CUST02487,5/17/2024,Purchase,488.57,Cash,Success,In-store,M859
TXN002488,CUST02488,4/20/2024,Purchase,864.91,Debit Card,Success,Online,M779
TXN002489,CUST02489,7/21/2023,Purchase,592.84,Credit Card,Success,Online,M644
TXN002490,CUST02490,12/27/2024,Purchase,381.58,Cash,Success,Online,M450
TXN002491,CUST02491,10/9/2023,Purchase,292.93,Credit Card,Success,Online,M612
TXN002492,CUST02492,10/10/2024,Purchase,211.19,UPI,Success,Online,M820
TXN002493,CUST02493,10/22/2024,Purchase,764.18,UPI,Success,Online,M202
TXN002494,CUST02494,6/17/2024,Purchase,392.68,UPI,Success,In-store,M735
TXN002495,CUST02495,7/8/2023,Purchase,516.16,Debit Card,Success,Online,M749
TXN002496,CUST02496,6/10/2023,Purchase,497.4,Credit Card,Success,Online,M571
TXN002497,CUST02497,6/5/2023,Purchase,581.51,UPI,Success,Online,M107
TXN002498,CUST02498,12/1/2023,Purchase,866.92,Credit Card,Success,Online,M197
TXN002499,CUST02499,9/18/2024,Purchase,980.93,Debit Card,Success,Online,M473
TXN002500,CUST02500,11/22/2024,Purchase,413.51,Cash,Success,Online,M145
TXN002501,CUST02501,10/27/2023,Purchase,829.24,Cash,Success,In-store,M839
TXN002502,CUST02502,1/3/2025,Purchase,766.88,Credit Card,Success,In-store,M209
TXN002503,CUST02503,3/26/2024,Purchase,577.79,Debit Card,Failed,In-store,M679
TXN002504,CUST02504,11/12/2024,Purchase,956.49,UPI,Success,Online,M542
TXN002505,CUST02505,11/23/2024,Purchase,208.47,Debit Card,Success,Online,M608
TXN002506,CUST02506,10/2/2024,Refund,118.17,UPI,Success,In-store,M723
TXN002507,CUST02507,4/24/2023,Purchase,855.42,Debit Card,Success,Online,M967
TXN002508,CUST02508,3/29/2024,Purchase,444.76,Debit Card,Success,Online,M594
TXN002509,CUST02509,9/19/2024,Purchase,848.5,Cash,Success,Online,M785
TXN002510,CUST02510,12/21/2024,Purchase,894.16,Debit Card,Success,In-store,M235
TXN002511,CUST02511,7/18/2024,Purchase,71.83,Debit Card,Success,Online,M128
TXN002512,CUST02512,4/1/2024,Purchase,884.63,Debit Card,Success,Online,M732
TXN002513,CUST02513,7/16/2024,Purchase,453.84,Debit Card,Success,Online,M232
TXN002514,CUST02514,8/14/2023,Purchase,515.33,Debit Card,Success,Online,M458
TXN002515,CUST02515,6/4/2023,Purchase,630.33,Cash,Success,Online,M175
TXN002516,CUST02516,8/31/2024,Refund,927.12,Credit Card,Success,In-store,M685
TXN002517,CUST02517,7/13/2024,Purchase,28.92,Credit Card,Success,Online,M233
TXN002518,CUST02518,9/28/2024,Purchase,482.08,Credit Card,Success,Online,M147
TXN002519,CUST02519,12/20/2024,Purchase,690.84,Credit Card,Success,Online,M222
TXN002520,CUST02520,8/9/2023,Purchase,725.48,UPI,Success,Online,M968
TXN002521,CUST02521,7/4/2024,Purchase,695.61,Cash,Success,In-store,M675
TXN002522,CUST02522,8/6/2023,Purchase,143.09,Cash,Success,Online,M258
TXN002523,CUST02523,11/17/2023,Purchase,306.4,UPI,Success,Online,M662
TXN002524,CUST02524,2/22/2024,Purchase,365.13,Cash,Success,Online,M841
TXN002525,CUST02525,8/29/2024,Purchase,806.39,UPI,Success,Online,M838
TXN002526,CUST02526,3/23/2024,Purchase,285.97,Debit Card,Success,Online,M461
TXN002527,CUST02527,7/21/2024,Purchase,218.6,Cash,Success,Online,M229
TXN002528,CUST02528,8/2/2023,Purchase,957.87,Credit Card,Success,In-store,M343
TXN002529,CUST02529,8/23/2023,Purchase,18.77,Credit Card,Success,Online,M332
TXN002530,CUST02530,1/2/2024,Purchase,997.84,Credit Card,Success,Online,M821
TXN002531,CUST02531,2/28/2024,Purchase,680.05,Cash,Success,In-store,M252
TXN002532,CUST02532,2/24/2024,Purchase,830.18,Debit Card,Success,Online,M678
TXN002533,CUST02533,7/20/2024,Purchase,301.67,UPI,Success,Online,M560
TXN002534,CUST02534,12/17/2024,Purchase,24.17,UPI,Success,In-store,M961
TXN002535,CUST02535,9/5/2023,Purchase,740.49,Cash,Success,In-store,M103
TXN002536,CUST02536,10/21/2023,Purchase,835.8,Credit Card,Success,Online,M951
TXN002537,CUST02537,6/17/2024,Purchase,743.07,Credit Card,Success,Online,M375
TXN002538,CUST02538,11/1/2023,Purchase,151.42,Cash,Success,In-store,M689
TXN002539,CUST02539,2/26/2025,Purchase,755.89,Credit Card,Success,In-store,M762
TXN002540,CUST02540,4/22/2023,Purchase,771.23,Debit Card,Success,Online,M971
TXN002541,CUST02541,5/22/2023,Refund,661.96,Cash,Success,Online,M302
TXN002542,CUST02542,10/5/2024,Purchase,768.45,Credit Card,Success,Online,M872
TXN002543,CUST02543,8/22/2024,Purchase,847.46,Debit Card,Success,In-store,M588
TXN002544,CUST02544,4/10/2025,Purchase,617.47,Cash,Success,In-store,M699
TXN002545,CUST02545,9/1/2024,Purchase,97.72,Debit Card,Success,In-store,M448
TXN002546,CUST02546,11/1/2024,Purchase,492.75,Cash,Success,Online,M617
TXN002547,CUST02547,6/25/2024,Purchase,86.87,Debit Card,Success,Online,M265
TXN002548,CUST02548,8/27/2024,Purchase,413.47,Cash,Success,In-store,M707
TXN002549,CUST02549,6/2/2023,Purchase,413.04,Cash,Success,Online,M205
TXN002550,CUST02550,2/16/2024,Purchase,75.35,Credit Card,Success,Online,M451
TXN002551,CUST02551,6/19/2024,Purchase,355.33,Debit Card,Success,In-store,M648
TXN002552,CUST02552,5/11/2024,Purchase,119.89,UPI,Success,Online,M746
TXN002553,CUST02553,4/15/2024,Refund,810.15,Credit Card,Success,Online,M480
TXN002554,CUST02554,10/2/2024,Refund,948.21,Debit Card,Success,Online,M430
TXN002555,CUST02555,5/29/2024,Purchase,81.59,Debit Card,Success,In-store,M930
TXN002556,CUST02556,4/20/2023,Purchase,955.56,UPI,Success,In-store,M227
TXN002557,CUST02557,6/15/2024,Refund,527.35,Credit Card,Success,Online,M179
TXN002558,CUST02558,8/20/2024,Purchase,306.57,UPI,Success,In-store,M539
TXN002559,CUST02559,2/7/2024,Purchase,86.09,Debit Card,Failed,Online,M962
TXN002560,CUST02560,9/1/2024,Purchase,505.62,UPI,Success,Online,M316
TXN002561,CUST02561,12/5/2024,Purchase,796.57,Cash,Success,Online,M921
TXN002562,CUST02562,8/17/2023,Purchase,710.02,Cash,Success,Online,M718
TXN002563,CUST02563,12/9/2024,Purchase,59.72,UPI,Success,Online,M761
TXN002564,CUST02564,10/23/2024,Purchase,82.17,Cash,Success,In-store,M554
TXN002565,CUST02565,1/13/2025,Purchase,408.84,UPI,Success,Online,M185
TXN002566,CUST02566,3/12/2025,Purchase,302.34,Credit Card,Success,Online,M389
TXN002567,CUST02567,8/22/2024,Purchase,240.06,Credit Card,Failed,In-store,M715
TXN002568,CUST02568,12/28/2023,Purchase,288.19,UPI,Success,Online,M268
TXN002569,CUST02569,9/3/2024,Purchase,805.45,Credit Card,Success,Online,M119
TXN002570,CUST02570,4/10/2025,Purchase,929.94,UPI,Success,Online,M906
TXN002571,CUST02571,9/26/2023,Purchase,411.05,Debit Card,Success,Online,M577
TXN002572,CUST02572,6/29/2024,Purchase,907.05,UPI,Success,Online,M442
TXN002573,CUST02573,9/24/2024,Purchase,328.28,Credit Card,Success,Online,M950
TXN002574,CUST02574,5/16/2023,Purchase,481.67,Credit Card,Success,Online,M570
TXN002575,CUST02575,8/11/2024,Purchase,233.77,Credit Card,Success,In-store,M409
TXN002576,CUST02576,8/2/2023,Purchase,644.07,UPI,Success,Online,M812
TXN002577,CUST02577,10/6/2023,Purchase,979.19,Debit Card,Success,Online,M979
TXN002578,CUST02578,7/10/2024,Purchase,607.46,UPI,Success,Online,M213
TXN002579,CUST02579,11/12/2024,Purchase,364.24,Cash,Success,Online,M910
TXN002580,CUST02580,9/29/2024,Purchase,651.34,UPI,Success,In-store,M417
TXN002581,CUST02581,11/29/2023,Purchase,131.69,Debit Card,Success,Online,M287
TXN002582,CUST02582,12/9/2023,Purchase,889.77,Cash,Success,Online,M406
TXN002583,CUST02583,1/24/2024,Purchase,508.05,Debit Card,Success,In-store,M674
TXN002584,CUST02584,6/14/2024,Purchase,454.86,Credit Card,Failed,Online,M930
TXN002585,CUST02585,6/6/2023,Purchase,590.01,Cash,Success,Online,M578
TXN002586,CUST02586,5/18/2023,Purchase,628.54,UPI,Success,In-store,M946
TXN002587,CUST02587,8/7/2023,Purchase,81.06,Credit Card,Success,Online,M343
TXN002588,CUST02588,6/8/2023,Purchase,685.79,Debit Card,Success,Online,M696
TXN002589,CUST02589,8/29/2024,Purchase,249.51,Cash,Success,Online,M521
TXN002590,CUST02590,12/29/2023,Refund,716.81,Cash,Success,In-store,M262
TXN002591,CUST02591,3/21/2025,Purchase,824.31,Credit Card,Success,Online,M494
TXN002592,CUST02592,9/3/2024,Purchase,805.92,Cash,Success,Online,M233
TXN002593,CUST02593,3/8/2025,Purchase,556.98,Debit Card,Success,Online,M454
TXN002594,CUST02594,12/9/2024,Purchase,524.97,UPI,Success,Online,M715
TXN002595,CUST02595,3/26/2025,Purchase,151.45,Cash,Success,Online,M181
TXN002596,CUST02596,8/14/2024,Purchase,777.59,UPI,Success,Online,M629
TXN002597,CUST02597,2/11/2024,Purchase,278.7,UPI,Success,In-store,M658
TXN002598,CUST02598,8/12/2024,Purchase,501.73,Cash,Success,Online,M343
TXN002599,CUST02599,2/16/2025,Purchase,291.43,Credit Card,Success,Online,M809
TXN002600,CUST02600,6/4/2023,Purchase,142.49,Debit Card,Success,Online,M171
TXN002601,CUST02601,5/6/2023,Purchase,633.26,UPI,Success,Online,M282
TXN002602,CUST02602,12/26/2023,Purchase,63.79,Credit Card,Success,Online,M407
TXN002603,CUST02603,11/16/2024,Refund,751.16,Debit Card,Success,Online,M768
TXN002604,CUST02604,5/26/2024,Purchase,324.41,Debit Card,Success,Online,M688
TXN002605,CUST02605,5/10/2024,Refund,10.13,Credit Card,Success,In-store,M910
TXN002606,CUST02606,3/7/2025,Purchase,516.02,Credit Card,Success,Online,M581
TXN002607,CUST02607,6/8/2024,Purchase,56.38,Cash,Success,In-store,M845
TXN002608,CUST02608,1/1/2025,Purchase,283.41,UPI,Success,In-store,M560
TXN002609,CUST02609,5/6/2024,Purchase,709.91,UPI,Failed,In-store,M341
TXN002610,CUST02610,5/7/2023,Purchase,72.06,Cash,Success,Online,M877
TXN002611,CUST02611,9/30/2023,Refund,840.95,Credit Card,Success,Online,M761
TXN002612,CUST02612,4/5/2025,Purchase,13.78,UPI,Success,Online,M544
TXN002613,CUST02613,2/18/2024,Purchase,254.36,UPI,Failed,Online,M825
TXN002614,CUST02614,4/24/2023,Purchase,743.5,UPI,Success,Online,M908
TXN002615,CUST02615,4/13/2024,Purchase,323.11,Cash,Success,Online,M572
TXN002616,CUST02616,10/18/2024,Purchase,110.87,UPI,Success,Online,M591
TXN002617,CUST02617,10/5/2024,Purchase,366.63,UPI,Success,Online,M275
TXN002618,CUST02618,11/1/2023,Purchase,277.69,UPI,Success,Online,M869
TXN002619,CUST02619,12/30/2024,Purchase,844.28,Credit Card,Success,Online,M364
TXN002620,CUST02620,7/18/2024,Purchase,320.21,Credit Card,Success,Online,M404
TXN002621,CUST02621,7/6/2024,Purchase,791.04,Debit Card,Success,In-store,M295
TXN002622,CUST02622,10/10/2023,Purchase,892.95,Debit Card,Success,Online,M750
TXN002623,CUST02623,3/25/2025,Purchase,439.48,Credit Card,Success,Online,M413
TXN002624,CUST02624,10/11/2024,Purchase,910.84,UPI,Success,In-store,M302
TXN002625,CUST02625,2/5/2025,Purchase,383.54,UPI,Success,Online,M744
TXN002626,CUST02626,12/16/2024,Purchase,964.44,Cash,Success,In-store,M450
TXN002627,CUST02627,6/20/2024,Purchase,98.4,UPI,Success,Online,M980
TXN002628,CUST02628,5/2/2023,Refund,690.15,Debit Card,Failed,Online,M411
TXN002629,CUST02629,1/27/2025,Purchase,498.88,Cash,Failed,In-store,M737
TXN002630,CUST02630,12/3/2024,Purchase,393.77,UPI,Success,In-store,M573
TXN002631,CUST02631,9/11/2024,Purchase,636.38,Credit Card,Failed,In-store,M631
TXN002632,CUST02632,8/2/2023,Purchase,706.82,Cash,Success,Online,M607
TXN002633,CUST02633,6/25/2024,Purchase,14.32,UPI,Success,Online,M268
TXN002634,CUST02634,4/25/2023,Purchase,175.28,Credit Card,Success,Online,M718
TXN002635,CUST02635,3/25/2025,Purchase,715.92,UPI,Success,In-store,M987
TXN002636,CUST02636,4/15/2025,Purchase,669.72,Debit Card,Success,In-store,M485
TXN002637,CUST02637,8/28/2024,Purchase,966.39,Credit Card,Success,Online,M470
TXN002638,CUST02638,1/19/2024,Purchase,763.43,UPI,Success,Online,M587
TXN002639,CUST02639,4/17/2023,Purchase,951.26,Credit Card,Success,Online,M212
TXN002640,CUST02640,7/27/2023,Purchase,705.52,Debit Card,Success,In-store,M445
TXN002641,CUST02641,6/11/2023,Purchase,305.07,Cash,Success,In-store,M515
TXN002642,CUST02642,6/6/2023,Purchase,114.31,UPI,Success,Online,M870
TXN002643,CUST02643,11/2/2024,Refund,784.01,Debit Card,Success,In-store,M828
TXN002644,CUST02644,11/29/2023,Purchase,647.71,UPI,Success,In-store,M971
TXN002645,CUST02645,6/16/2023,Purchase,57.7,Credit Card,Success,Online,M414
TXN002646,CUST02646,7/28/2024,Purchase,366.45,Credit Card,Success,Online,M328
TXN002647,CUST02647,2/22/2025,Purchase,957.23,Debit Card,Success,Online,M630
TXN002648,CUST02648,3/23/2025,Purchase,505.4,Debit Card,Success,Online,M987
TXN002649,CUST02649,4/2/2024,Purchase,438.4,Debit Card,Failed,Online,M792
TXN002650,CUST02650,2/18/2024,Purchase,463.12,Credit Card,Success,Online,M763
TXN002651,CUST02651,7/6/2023,Refund,216.79,Cash,Success,Online,M144
TXN002652,CUST02652,12/29/2023,Purchase,375.02,UPI,Success,Online,M954
TXN002653,CUST02653,6/21/2023,Purchase,376.12,Debit Card,Failed,In-store,M260
TXN002654,CUST02654,6/4/2024,Purchase,61.83,Credit Card,Success,Online,M728
TXN002655,CUST02655,8/19/2024,Purchase,769.89,Cash,Success,In-store,M685
TXN002656,CUST02656,12/29/2023,Purchase,422.34,Credit Card,Success,In-store,M148
TXN002657,CUST02657,5/23/2024,Purchase,823.96,UPI,Success,Online,M881
TXN002658,CUST02658,2/28/2024,Purchase,851.84,Cash,Success,In-store,M925
TXN002659,CUST02659,10/27/2023,Purchase,219.87,Cash,Failed,Online,M331
TXN002660,CUST02660,11/15/2024,Purchase,660.78,Credit Card,Success,Online,M376
TXN002661,CUST02661,3/12/2024,Purchase,477.56,Debit Card,Failed,In-store,M646
TXN002662,CUST02662,7/1/2023,Refund,881.36,UPI,Success,Online,M762
TXN002663,CUST02663,7/19/2023,Purchase,223.58,Debit Card,Success,In-store,M119
TXN002664,CUST02664,11/9/2023,Purchase,681.04,Credit Card,Success,Online,M756
TXN002665,CUST02665,3/23/2025,Purchase,611.67,Cash,Success,Online,M403
TXN002666,CUST02666,3/3/2024,Purchase,302.35,Cash,Success,Online,M228
TXN002667,CUST02667,6/5/2024,Purchase,145.23,Debit Card,Success,Online,M400
TXN002668,CUST02668,7/28/2023,Purchase,655.12,UPI,Success,In-store,M582
TXN002669,CUST02669,1/29/2024,Purchase,741.21,UPI,Failed,Online,M695
TXN002670,CUST02670,4/20/2024,Purchase,322.47,UPI,Success,Online,M984
TXN002671,CUST02671,2/8/2025,Purchase,648.38,Debit Card,Success,In-store,M528
TXN002672,CUST02672,9/18/2023,Purchase,401.18,Debit Card,Success,Online,M151
TXN002673,CUST02673,7/13/2024,Purchase,716.07,UPI,Success,Online,M741
TXN002674,CUST02674,10/27/2024,Purchase,207.22,Cash,Failed,In-store,M131
TXN002675,CUST02675,9/23/2024,Purchase,891.31,Cash,Success,Online,M838
TXN002676,CUST02676,11/17/2023,Purchase,294.54,Debit Card,Success,Online,M151
TXN002677,CUST02677,4/13/2024,Purchase,374.11,Debit Card,Success,In-store,M681
TXN002678,CUST02678,10/17/2024,Purchase,67.51,UPI,Success,Online,M393
TXN002679,CUST02679,6/11/2024,Purchase,120.4,UPI,Success,In-store,M109
TXN002680,CUST02680,11/22/2023,Refund,520.7,Credit Card,Success,Online,M715
TXN002681,CUST02681,3/13/2025,Purchase,274.92,Cash,Success,Online,M167
TXN002682,CUST02682,1/15/2024,Purchase,837.13,Debit Card,Success,Online,M529
TXN002683,CUST02683,2/9/2024,Purchase,24.55,Cash,Success,Online,M815
TXN002684,CUST02684,2/21/2025,Refund,385.3,Credit Card,Success,In-store,M462
TXN002685,CUST02685,8/9/2024,Purchase,343.97,UPI,Success,Online,M594
TXN002686,CUST02686,7/17/2024,Purchase,29.13,UPI,Success,Online,M333
TXN002687,CUST02687,3/21/2024,Purchase,133.12,Credit Card,Success,Online,M589
TXN002688,CUST02688,4/5/2024,Purchase,419.51,Credit Card,Success,Online,M525
TXN002689,CUST02689,8/18/2023,Purchase,497.94,Debit Card,Success,In-store,M230
TXN002690,CUST02690,11/19/2024,Refund,410.25,Credit Card,Success,Online,M394
TXN002691,CUST02691,2/11/2025,Purchase,535.63,UPI,Success,In-store,M271
TXN002692,CUST02692,4/10/2025,Purchase,599.18,UPI,Success,Online,M515
TXN002693,CUST02693,12/27/2024,Purchase,19.82,UPI,Success,Online,M491
TXN002694,CUST02694,3/5/2024,Purchase,469.45,Credit Card,Success,Online,M811
TXN002695,CUST02695,3/25/2024,Refund,963.86,Credit Card,Success,Online,M897
TXN002696,CUST02696,2/8/2024,Purchase,523.84,UPI,Success,Online,M810
TXN002697,CUST02697,2/27/2025,Refund,680.77,UPI,Success,Online,M953
TXN002698,CUST02698,7/23/2023,Purchase,318.75,Cash,Success,Online,M241
TXN002699,CUST02699,4/19/2024,Purchase,776.25,Credit Card,Success,In-store,M228
TXN002700,CUST02700,11/25/2024,Purchase,775.19,Cash,Success,Online,M474
TXN002701,CUST02701,1/22/2024,Purchase,526.08,UPI,Success,In-store,M367
TXN002702,CUST02702,1/23/2024,Purchase,976.25,Debit Card,Success,Online,M708
TXN002703,CUST02703,4/5/2024,Purchase,134.29,UPI,Success,Online,M257
TXN002704,CUST02704,12/23/2024,Purchase,26.78,UPI,Success,Online,M133
TXN002705,CUST02705,12/28/2024,Purchase,772.46,Credit Card,Success,In-store,M326
TXN002706,CUST02706,6/30/2024,Purchase,809.08,Credit Card,Success,Online,M522
TXN002707,CUST02707,5/30/2023,Purchase,129.01,Cash,Success,Online,M900
TXN002708,CUST02708,4/7/2025,Purchase,272.93,Credit Card,Success,Online,M713
TXN002709,CUST02709,10/5/2023,Purchase,27.38,Cash,Success,Online,M336
TXN002710,CUST02710,11/19/2023,Purchase,300.38,Credit Card,Success,Online,M154
